id,segment,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start_s,score
0,approach,1.8170675131019334,-1.6219942507991414,1.4478838230985296,-0.7634318901797397,-1.4481575442632506,0.5767961173131761,2.5,0.5372406581210418
0,approach,1.8297393676883487,-1.622088241783655,1.4500759317604048,-0.7434618157824492,-1.4412071621062899,0.6082120438490773,2.6,0.5372406581210418
0,approach,1.842411222274764,-1.622182232768169,1.45226804042228,-0.7234917413851586,-1.4342567799493293,0.6396279703849788,2.7,0.5372406581210418
0,approach,1.8550830768611792,-1.6222762237526827,1.4544601490841553,-0.7035216669878681,-1.4273063977923688,0.6710438969208801,2.8,0.5372406581210418
0,approach,1.8677549314475943,-1.6223702147371966,1.4566522577460308,-0.6835515925905776,-1.4203560156354083,0.7024598234567812,2.9,0.5372406581210418
0,approach,1.8804267860340094,-1.6224642057217105,1.458844366407906,-0.6635815181932871,-1.4134056334784477,0.7338757499926823,3.0,0.5372406581210418
0,approach,1.8930986406204244,-1.6225581967062241,1.461036475069781,-0.6436114437959964,-1.406455251321487,0.7652916765285837,3.1,0.5372406581210418
0,approach,1.9057704952068397,-1.622652187690738,1.4632285837316565,-0.623641369398706,-1.3995048691645264,0.796707603064485,3.2,0.5372406581210418
0,approach,1.918442349793255,-1.622746178675252,1.4654206923935318,-0.6036712950014154,-1.392554487007566,0.8281235296003864,3.3,0.5372406581210418
0,approach,1.93111420437967,-1.6228401696597656,1.467612801055407,-0.5837012206041249,-1.3856041048506054,0.8595394561362876,3.4,0.5372406581210418
0,approach,1.9437860589660854,-1.6229341606442795,1.4698049097172823,-0.5637311462068344,-1.3786537226936448,0.8909553826721887,3.5,0.5372406581210418
0,approach,1.9564579135525006,-1.6230281516287932,1.4719970183791578,-0.5437610718095438,-1.3717033405366843,0.9223713092080901,3.6,0.5372406581210418
0,approach,1.9691297681389157,-1.6231221426133071,1.474189127041033,-0.5237909974122532,-1.3647529583797235,0.9537872357439914,3.7,0.5372406581210418
0,approach,1.9818016227253308,-1.623216133597821,1.4763812357029082,-0.5038209230149627,-1.357802576222763,0.9852031622798926,3.8,0.5372406581210418
0,approach,1.994473477311746,-1.6233101245823347,1.4785733443647835,-0.4838508486176722,-1.3508521940658025,1.016619088815794,3.9,0.5372406581210418
0,approach,2.0071453318981614,-1.6234041155668484,1.4807654530266587,-0.46388077422038165,-1.3439018119088417,1.048035015351695,4.0,0.5372406581210418
0,approach,2.019817186484571,-1.6234981065513625,1.4829575616885333,-0.4439106998230999,-1.3369514297518845,1.0794509418875826,4.1,0.5372406581210418
0,approach,2.0324890410709804,-1.6235920975358762,1.4851496703504075,-0.4239406254258184,-1.3300010475949269,1.1108668684234697,4.2,0.5372406581210418
0,approach,2.04516089565739,-1.6236860885203899,1.4873417790122818,-0.4039705510285367,-1.3230506654379695,1.142282794959357,4.3,0.5372406581210418
0,approach,2.0578327502438,-1.6237800795049036,1.4895338876741562,-0.38400047663125486,-1.3161002832810118,1.1736987214952446,4.4,0.5372406581210418
0,approach,2.070504604830209,-1.6238740704894175,1.4917259963360305,-0.3640304022339733,-1.3091499011240542,1.2051146480311317,4.5,0.5372406581210418
0,approach,2.0831764594166193,-1.6239680614739311,1.493918104997905,-0.3440603278366914,-1.3021995189670967,1.2365305745670194,4.6,0.5372406581210418
0,approach,2.0958483140030286,-1.624062052458445,1.4961102136597793,-0.3240902534394098,-1.2952491368101393,1.2679465011029067,4.7,0.5372406581210418
0,approach,2.1085201685894384,-1.6241560434429587,1.4983023223216534,-0.30412017904212796,-1.2882987546531817,1.299362427638794,4.8,0.5372406581210418
0,approach,2.1211920231758477,-1.6242500344274726,1.5004944309835277,-0.28415010464484636,-1.2813483724962242,1.3307783541746814,4.9,0.5372406581210418
0,approach,2.1338638777622574,-1.6243440254119863,1.502686539645402,-0.2641800302475647,-1.2743979903392668,1.3621942807105687,5.0,0.5372406581210418
0,approach,2.146535732348667,-1.6244380163965,1.5048786483072765,-0.244209955850283,-1.2674476081823092,1.393610207246456,5.1,0.5372406581210418
0,approach,2.1592075869350764,-1.6245320073810139,1.5070707569691508,-0.2242398814530014,-1.2604972260253517,1.4250261337823433,5.2,0.5372406581210418
0,approach,2.1718794415214857,-1.6246259983655276,1.509262865631025,-0.20426980705571957,-1.2535468438683943,1.4564420603182306,5.3,0.5372406581210418
0,approach,2.184551296107901,-1.6247199893500415,1.5114549742929004,-0.1842997326584286,-1.2465964617114336,1.4878579868541326,5.4,0.5372406581210418
0,approach,2.197223150694318,-1.6248139803345554,1.513647082954776,-0.16432965826113602,-1.2396460795544724,1.5192739133900373,5.5,0.5372406581210418
0,approach,2.2098950052807345,-1.6249079713190693,1.5158391916166516,-0.14435958386384332,-1.232695697397511,1.550689839925942,5.6,0.5372406581210418
0,approach,2.222566859867151,-1.6250019623035827,1.5180313002785268,-0.12438950946655063,-1.2257453152405495,1.5821057664618463,5.7,0.5372406581210418
0,approach,2.2352387144535677,-1.6250959532880969,1.5202234089404025,-0.10441943506925774,-1.218794933083588,1.6135216929977514,5.8,0.5372406581210418
0,approach,2.2479105690399845,-1.6251899442726105,1.522415517602278,-0.08444936067196504,-1.2118445509266267,1.644937619533656,5.9,0.5372406581210418
0,approach,2.260582423626401,-1.6252839352571244,1.5246076262641537,-0.06447928627467235,-1.2048941687696655,1.6763535460695607,6.0,0.5372406581210418
0,approach,2.273254278212818,-1.6253779262416381,1.5267997349260292,-0.04450921187737945,-1.197943786612704,1.7077694726054655,6.1,0.5372406581210418
0,approach,2.285926132799234,-1.625471917226152,1.5289918435879046,-0.024539137480086765,-1.1909934044557426,1.7391853991413704,6.2,0.5372406581210418
0,approach,2.298597987385651,-1.625565908210666,1.5311839522497803,-0.00456906308279391,-1.1840430222987812,1.7706013256772752,6.3,0.5372406581210418
0,approach,2.3112698419720674,-1.6256598991951796,1.5333760609116558,0.015401011314498786,-1.17709264014182,1.8020172522131799,6.4,0.5372406581210418
0,approach,2.323941696558484,-1.6257538901796935,1.5355681695735313,0.03537108571179149,-1.1701422579848586,1.8334331787490845,6.5,0.5372406581210418
0,approach,2.3366135511449007,-1.6258478811642074,1.537760278235407,0.0553411601090844,-1.1631918758278974,1.8648491052849896,6.6,0.5372406581210418
0,approach,2.3492854057313175,-1.625941872148721,1.5399523868972824,0.07531123450637711,-1.156241493670936,1.8962650318208942,6.7,0.5372406581210418
0,approach,2.361957260317734,-1.626035863133235,1.542144495559158,0.09528130890366979,-1.1492911115139746,1.9276809583567986,6.8,0.5372406581210418
0,approach,2.3746291149041503,-1.626129854117749,1.5443366042210334,0.11525138330096249,-1.1423407293570134,1.9590968848927035,6.9,0.5372406581210418
0,approach,2.3873009694905667,-1.6262238451022626,1.546528712882909,0.13522145769825522,-1.135390347200052,1.9905128114286081,7.0,0.5372406581210418
0,approach,2.3999728240769835,-1.6263178360867765,1.5487208215447845,0.15519153209554812,-1.1284399650430905,2.021928737964513,7.1,0.5372406581210418
0,approach,2.4126446786634,-1.6264118270712904,1.55091293020666,0.17516160649284088,-1.1214895828861293,2.053344664500418,7.2,0.5372406581210418
0,approach,2.4253165332498163,-1.626505818055804,1.5531050388685355,0.19513168089013352,-1.114539200729168,2.0847605910363223,7.3,0.5372406581210418
0,approach,2.437988387836233,-1.626599809040318,1.555297147530411,0.21510175528742626,-1.1075888185722067,2.116176517572227,7.4,0.5372406581210418
0,approach,2.45066024242265,-1.6266938000248319,1.5574892561922866,0.23507182968471893,-1.1006384364152453,2.147592444108132,7.5,0.5372406581210418
0,approach,2.4633320970090664,-1.6267877910093456,1.559681364854162,0.2550419040820118,-1.0936880542582839,2.179008370644037,7.6,0.5372406581210418
0,approach,2.4760039515954833,-1.6268817819938595,1.5618734735160376,0.27501197847930453,-1.0867376721013224,2.2104242971799417,7.7,0.5372406581210418
0,approach,2.4886758061818997,-1.6269757729783731,1.564065582177913,0.2949820528765974,-1.0797872899443612,2.2418402237158466,7.8,0.5372406581210418
0,approach,2.5013476607683165,-1.6270697639628868,1.5662576908397887,0.31495212727389016,-1.0728369077873998,2.273256150251751,7.9,0.5372406581210418
0,approach,2.514019515354733,-1.627163754947401,1.5684497995016642,0.33492220167118275,-1.0658865256304386,2.304672076787656,8.0,0.5372406581210418
0,approach,2.526691369941138,-1.6272577459319146,1.5706419081635377,0.35489227606845763,-1.0589361434734834,2.3360880033235323,8.1,0.5372406581210418
0,approach,2.5393632245275435,-1.6273517369164283,1.5728340168254111,0.374862350465733,-1.051985761316528,2.3675039298594096,8.2,0.5372406581210418
0,approach,2.5520350791139492,-1.6274457279009422,1.5750261254872848,0.39483242486300796,-1.045035379159573,2.3989198563952865,8.3,0.5372406581210418
0,approach,2.5647069337003545,-1.627539718885456,1.5772182341491585,0.41480249926028273,-1.0380849970026178,2.430335782931163,8.4,0.5372406581210418
0,approach,2.57737878828676,-1.6276337098699696,1.579410342811032,0.43477257365755784,-1.0311346148456626,2.4617517094670402,8.5,0.5372406581210418
0,approach,2.590050642873165,-1.6277277008544833,1.5816024514729057,0.4547426480548328,-1.0241842326887074,2.4931676360029167,8.6,0.5372406581210418
0,approach,2.6027224974595704,-1.6278216918389972,1.5837945601347792,0.47471272245210816,-1.017233850531752,2.5245835625387945,8.7,0.5372406581210418
0,approach,2.6153943520459757,-1.6279156828235108,1.5859866687966528,0.4946827968493831,-1.010283468374797,2.5559994890746713,8.8,0.5372406581210418
0,approach,2.628066206632381,-1.6280096738080245,1.5881787774585263,0.514652871246658,-1.0033330862178418,2.5874154156105478,8.9,0.5372406581210418
0,approach,2.6407380612187863,-1.6281036647925382,1.5903708861204,0.534622945643933,-0.9963827040608866,2.6188313421464247,9.0,0.5372406581210418
0,approach,2.6534099158051916,-1.628197655777052,1.5925629947822735,0.554593020041208,-0.9894323219039315,2.650247268682301,9.1,0.5372406581210418
0,approach,2.6660817703915973,-1.6282916467615658,1.5947551034441472,0.5745630944384834,-0.9824819397469762,2.6816631952181784,9.2,0.5372406581210418
0,approach,2.6786508742991937,-1.6283698828187647,1.5969185617349708,0.5947481392723732,-0.9755579772767842,2.7130791229736393,9.3,0.5372406581210418
0,approach,2.6897199245838284,-1.6282181140965564,1.5986637548704357,0.6180715084376834,-0.969019716625731,2.744495053885479,9.4,0.5372406581210418
0,approach,2.698628777195646,-1.627735547151308,1.5998069224264613,0.6459035791875355,-0.9630377504687008,2.7759037320798656,9.5,0.5372406581210418
0,approach,2.7046873003716496,-1.6269160450554598,1.6002279398158816,0.6771823371857558,-0.9579885762016115,2.805611487088508,9.6,0.5372406581210418
0,approach,2.7075752658078116,-1.6258688076510979,1.5999523451130342,0.7085982704037501,-0.9542706317979842,2.830928662327994,9.7,0.5372406581210418
0,approach,2.707869008462081,-1.6246396969203627,1.599110005240454,0.7400142016079251,-0.9516508457259015,2.852577502548073,9.8,0.5372406581210418
0,approach,2.7059449765406787,-1.6232551045173393,1.5977831606913373,0.771430131644721,-0.9499698639579656,2.8710903209792322,9.9,0.5372406581210418
0,approach,2.702045541016395,-1.6217320223469986,1.5960247608726201,0.8028460609741417,-0.94912508861362,2.88680984007771,10.0,0.5372406581210418
0,approach,2.6963570521532287,-1.62008351488944,1.5938755166801255,0.8342619894547549,-0.949037635937209,2.8999995663944667,10.1,0.5372406581210418
0,approach,2.6900847675892283,-1.6183940792923035,1.5915987339877702,0.8656779159906591,-0.9491973094616075,2.9123637811770093,10.2,0.5372406581210418
0,approach,2.683812483025228,-1.616704643695167,1.5893219512954146,0.8970938425265628,-0.949356982986006,2.9247279959595516,10.3,0.5372406581210418
0,approach,2.6775401984612284,-1.615015208098031,1.5870451686030598,0.9285097690624621,-0.9495166565104045,2.937092210742092,10.4,0.5372406581210418
0,approach,2.6712679138972315,-1.6133257725008951,1.5847683859107053,0.9599256955983505,-0.9496763300348029,2.9494564255246285,10.5,0.5372406581210418
0,approach,2.6649956293332338,-1.6116363369037594,1.5824916032183511,0.9913416221342395,-0.9498360035592013,2.961820640307165,10.6,0.5372406581210418
0,approach,2.6587233447692364,-1.6099469013066239,1.580214820525997,1.022757548670128,-0.9499956770835998,2.9741848550897014,10.7,0.5372406581210418
0,approach,2.652451060205239,-1.6082574657094881,1.5779380378336425,1.0541734752060172,-0.9501553506079982,2.9865490698722383,10.8,0.5372406581210418
0,approach,2.646178775641242,-1.6065680301123526,1.5756612551412883,1.0855894017419057,-0.9503150241323965,2.9989132846547744,10.9,0.5372406581210418
0,approach,2.639906491077245,-1.6048785945152169,1.573384472448934,1.117005328277794,-0.950474697656795,3.011277499437311,11.0,0.5372406581210418
0,approach,2.633634206513247,-1.6031891589180811,1.5711076897565797,1.1484212548136832,-0.9506343711811934,3.0236417142198473,11.1,0.5372406581210418
0,approach,2.62736192194925,-1.6014997233209456,1.5688309070642255,1.1798371813495716,-0.9507940447055918,3.0360059290023833,11.2,0.5372406581210418
0,approach,2.621089637385253,-1.59981028772381,1.5665541243718712,1.2112531078854607,-0.9509537182299903,3.04837014378492,11.3,0.5372406581210418
0,approach,2.6148173528212557,-1.5981208521266743,1.5642773416795168,1.2426690344213491,-0.9511133917543887,3.0607343585674562,11.4,0.5372406581210418
0,approach,2.6085450682572584,-1.5964314165295388,1.5620005589871626,1.2740849609572373,-0.9512730652787871,3.0730985733499927,11.5,0.5372406581210418
0,approach,2.602272783693261,-1.5947419809324033,1.5597237762948084,1.3055008874931266,-0.9514327388031856,3.085462788132529,11.6,0.5372406581210418
0,approach,2.596000499129264,-1.5930525453352675,1.5574469936024542,1.336916814029015,-0.951592412327584,3.097827002915065,11.7,0.5372406581210418
0,approach,2.5897282145652665,-1.5913631097381318,1.5551702109100998,1.3683327405649042,-0.9517520858519823,3.110191217697602,11.8,0.5372406581210418
0,approach,2.583455930001269,-1.5896736741409963,1.5528934282177456,1.3997486671007924,-0.9519117593763807,3.122555432480138,11.9,0.5372406581210418
0,approach,2.5771836454372714,-1.5879842385438605,1.5506166455253911,1.4311645936366815,-0.9520714329007791,3.1349196472626746,12.0,0.5372406581210418
0,approach,2.5709113608732745,-1.586294802946725,1.548339862833037,1.4625805201725708,-0.9522311064251776,3.1472838620452115,12.1,0.5372406581210418
0,approach,2.564639076309277,-1.5846053673495895,1.5460630801406827,1.4939964467084592,-0.952390779949576,3.159648076827748,12.2,0.5372406581210418
0,approach,2.55836679174528,-1.5829159317524537,1.5437862974483285,1.5254123732443474,-0.9525504534739744,3.172012291610284,12.3,0.5372406581210418
0,approach,2.552094507181282,-1.581226496155318,1.541509514755974,1.5568282997802365,-0.9527101269983728,3.1843765063928204,12.4,0.5372406581210418
0,approach,2.545822222617285,-1.5795370605581824,1.5392327320636199,1.588244226316125,-0.9528698005227713,3.196740721175357,12.5,0.5372406581210418
0,approach,2.5395499380532875,-1.5778476249610467,1.5369559493712657,1.6196601528520143,-0.9530294740471696,3.209104935957894,12.6,0.5372406581210418
0,approach,2.5332776534892902,-1.5761581893639114,1.5346791666789115,1.6510760793879025,-0.9531891475715681,3.2214691507404294,12.7,0.5372406581210418
0,approach,2.5270053689252934,-1.5744687537667756,1.5324023839865573,1.6824920059237907,-0.9533488210959665,3.233833365522966,12.8,0.5372406581210418
0,approach,2.5207330843612956,-1.57277931816964,1.5301256012942028,1.71390793245968,-0.9535084946203649,3.2461975803055023,12.9,0.5372406581210418
0,approach,2.5144607997972983,-1.5710898825725041,1.5278488186018486,1.7453238589955682,-0.9536681681447633,3.258561795088039,13.0,0.5372406581210418
0,approach,2.508188515233301,-1.5694004469753686,1.5255720359094944,1.7767397855314573,-0.9538278416691618,3.2709260098705757,13.1,0.5372406581210418
0,approach,2.5019162306693037,-1.567711011378233,1.52329525321714,1.8081557120673464,-0.9539875151935602,3.283290224653112,13.2,0.5372406581210418
0,approach,2.495643946105307,-1.5660215757810976,1.521018470524786,1.8395716386032348,-0.9541471887179587,3.2956544394356486,13.3,0.5372406581210418
0,approach,2.489371661541309,-1.5643321401839618,1.5187416878324316,1.870987565139123,-0.9543068622423571,3.308018654218184,13.4,0.5372406581210418
0,approach,2.4830993769773118,-1.562642704586826,1.5164649051400771,1.9024034916750114,-0.9544665357667554,3.3203828690007207,13.5,0.5372406581210418
0,approach,2.4768270924133144,-1.5609532689896906,1.514188122447723,1.9338194182109005,-0.9546262092911539,3.3327470837832576,13.6,0.5372406581210418
0,approach,2.470554807849317,-1.5592638333925548,1.5119113397553687,1.9652353447467896,-0.9547858828155524,3.3451112985657936,13.7,0.5372406581210418
0,approach,2.4642825232853203,-1.5575743977954193,1.5096345570630143,1.9966512712826783,-0.9549455563399508,3.35747551334833,13.8,0.5372406581210418
0,approach,2.458010238721323,-1.5558849621982838,1.50735777437066,2.0280671978185665,-0.9551052298643492,3.369839728130866,13.9,0.5372406581210418
0,approach,2.4517379541573256,-1.554195526601148,1.505080991678306,2.059483124354455,-0.9552649033887476,3.3822039429134025,14.0,0.5372406581210418
0,approach,2.445465669593328,-1.5525060910040125,1.5028042089859517,2.0908990508903442,-0.955424576913146,3.3945681576959394,14.1,0.5372406581210418
0,approach,2.4391933850293306,-1.5508166554068767,1.5005274262935973,2.1223149774262335,-0.9555842504375445,3.406932372478476,14.2,0.5372406581210418
0,approach,2.4329211004653337,-1.549127219809741,1.498250643601243,2.153730903962122,-0.9557439239619429,3.419296587261012,14.3,0.5372406581210418
0,approach,2.426648815901336,-1.5474377842126055,1.4959738609088886,2.185146830498011,-0.9559035974863413,3.431660802043549,14.4,0.5372406581210418
0,approach,2.4203765313373387,-1.5457483486154697,1.4936970782165344,2.2165627570338993,-0.9560632710107397,3.444025016826085,14.5,0.5372406581210418
0,approach,2.414104246773342,-1.5440589130183342,1.4914202955241802,2.2479786835697886,-0.9562229445351382,3.4563892316086218,14.6,0.5372406581210418
0,approach,2.4078319622093445,-1.5423694774211985,1.4891435128318258,2.2793946101056766,-0.9563826180595365,3.468753446391158,14.7,0.5372406581210418
0,approach,2.401559677645347,-1.540680041824063,1.4868667301394716,2.3108105366415654,-0.956542291583935,3.4811176611736943,14.8,0.5372406581210418
0,approach,2.39528739308135,-1.5389906062269272,1.4845899474471174,2.3422264631774543,-0.9567019651083335,3.493481875956231,14.9,0.5372406581210418
0,approach,2.3890151085173525,-1.5373011706297917,1.4823131647547632,2.3736423897133427,-0.9568616386327319,3.505846090738767,15.0,0.5372406581210418
0,approach,2.3827428239533552,-1.535611735032656,1.4800363820624087,2.405058316249232,-0.9570213121571303,3.5182103055213036,15.1,0.5372406581210418
0,approach,2.376470539389358,-1.5339222994355204,1.4777595993700545,2.43647424278512,-0.9571809856815288,3.5305745203038397,15.2,0.5372406581210418
0,approach,2.3701982548253606,-1.5322328638383844,1.4754828166777,2.4678901693210094,-0.9573406592059271,3.5429387350863766,15.3,0.5372406581210418
0,approach,2.3639259702613633,-1.530543428241249,1.4732060339853459,2.4993060958568973,-0.9575003327303255,3.5553029498689126,15.4,0.5372406581210418
0,approach,2.357653685697366,-1.5288539926441134,1.4709292512929917,2.5307220223927867,-0.957660006254724,3.567667164651449,15.5,0.5372406581210418
0,approach,2.3513814011333687,-1.5271645570469776,1.4686524686006375,2.562137948928675,-0.9578196797791224,3.5800313794339855,15.6,0.5372406581210418
0,approach,2.3451091165693714,-1.525475121449842,1.466375685908283,2.5935538754645644,-0.9579793533035209,3.592395594216522,15.7,0.5372406581210418
0,approach,2.338836832005374,-1.5237856858527064,1.4640989032159288,2.6249698020004524,-0.9581390268279192,3.604759808999058,15.8,0.5372406581210418
0,approach,2.3325645474413768,-1.5220962502555708,1.4618221205235746,2.656385728536341,-0.9582987003523176,3.6171240237815945,15.9,0.5372406581210418
0,approach,2.3262922628773794,-1.520406814658435,1.4595453378312202,2.68780165507223,-0.9584583738767161,3.629488238564131,16.0,0.5372406581210418
0,approach,2.320019978313371,-1.5187173790612964,1.457268555138862,2.719217581608174,-0.9586180474011148,3.641852453346689,16.1,0.5372406581210418
0,approach,2.3137476937493626,-1.517027943464158,1.4549917724465038,2.750633508144118,-0.9587777209255135,3.6542166681292474,16.2,0.5372406581210418
0,approach,2.307475409185354,-1.5153385078670192,1.4527149897541454,2.782049434680063,-0.9589373944499122,3.6665808829118056,16.3,0.5372406581210418
0,approach,2.301203124621346,-1.5136490722698805,1.450438207061787,2.813465361216008,-0.9590970679743109,3.6789450976943643,16.4,0.5372406581210418
0,approach,2.2949308400573374,-1.511959636672742,1.4481614243694285,2.8448812877519516,-0.9592567414987095,3.691309312476922,16.5,0.5372406581210418
0,approach,2.288658555493329,-1.5102702010756035,1.4458846416770703,2.876297214287896,-0.9594164150231083,3.7036735272594803,16.6,0.5372406581210418
0,approach,2.282386270929321,-1.5085807654784649,1.4436078589847121,2.9077131408238404,-0.959576088547507,3.716037742042039,16.7,0.5372406581210418
0,approach,2.276113986365312,-1.506891329881326,1.4413310762923537,2.9391290673597847,-0.9597357620719057,3.728401956824597,16.8,0.5372406581210418
0,approach,2.2698417018013037,-1.5052018942841876,1.4390542935999955,2.9705449938957296,-0.9598954355963044,3.7407661716071554,16.9,0.5372406581210418
0,approach,2.2635694172372958,-1.503512458687049,1.4367775109076373,3.001960920431674,-0.9600551091207031,3.753130386389714,17.0,0.5372406581210418
0,approach,2.257297132673287,-1.5018230230899103,1.4345007282152789,3.033376846967619,-0.9602147826451018,3.7654946011722723,17.1,0.5372406581210418
0,approach,2.2510248481092785,-1.5001335874927717,1.4322239455229206,3.064792773503562,-0.9603744561695005,3.7778588159548305,17.2,0.5372406581210418
0,approach,2.24475256354527,-1.498444151895633,1.429947162830562,3.0962087000395067,-0.9605341296938993,3.790223030737389,17.3,0.5372406581210418
0,approach,2.2384802789812617,-1.4967547162984944,1.4276703801382038,3.1276246265754524,-0.9606938032182979,3.8025872455199474,17.4,0.5372406581210418
0,approach,2.2322079944172537,-1.4950652807013558,1.4253935974458454,3.1590405531113963,-0.9608534767426965,3.8149514603025056,17.5,0.5372406581210418
0,approach,2.225935709853245,-1.4933758451042172,1.4231168147534872,3.1904564796473416,-0.9610131502670953,3.8273156750850643,17.6,0.5372406581210418
0,approach,2.2196634252892364,-1.4916864095070785,1.420840032061129,3.221872406183285,-0.961172823791494,3.8396798898676225,17.7,0.5372406581210418
0,approach,2.213391140725228,-1.48999697390994,1.4185632493687705,3.25328833271923,-0.9613324973158927,3.8520441046501808,17.8,0.5372406581210418
0,approach,2.2071188561612196,-1.4883075383128013,1.4162864666764123,3.2847042592551743,-0.9614921708402914,3.864408319432739,17.9,0.5372406581210418
0,approach,2.200846571597211,-1.4866181027156626,1.414009683984054,3.3161201857911182,-0.9616518443646901,3.876772534215297,18.0,0.5372406581210418
0,approach,2.194574287033203,-1.4849286671185242,1.4117329012916957,3.3475361123270635,-0.9618115178890889,3.8891367489978563,18.1,0.5372406581210418
0,approach,2.1883020024691944,-1.4832392315213854,1.4094561185993375,3.378952038863007,-0.9619711914134876,3.901500963780414,18.2,0.5372406581210418
0,approach,2.1820297179051855,-1.4815497959242467,1.407179335906979,3.410367965398952,-0.9621308649378862,3.913865178562973,18.3,0.5372406581210418
0,approach,2.175757433341177,-1.479860360327108,1.4049025532146209,3.441783891934897,-0.962290538462285,3.926229393345531,18.4,0.5372406581210418
0,approach,2.1694851487771687,-1.4781709247299695,1.4026257705222624,3.473199818470841,-0.9624502119866837,3.9385936081280892,18.5,0.5372406581210418
0,approach,2.1632128642131603,-1.4764814891328308,1.400348987829904,3.5046157450067854,-0.9626098855110824,3.9509578229106475,18.6,0.5372406581210418
0,approach,2.156940579649152,-1.4747920535356922,1.398072205137546,3.5360316715427293,-0.9627695590354811,3.9633220376932057,18.7,0.5372406581210418
0,approach,2.150668295085143,-1.4731026179385536,1.3957954224451874,3.5674475980786746,-0.9629292325598797,3.9756862524757643,18.8,0.5372406581210418
0,approach,2.144396010521135,-1.471413182341415,1.3935186397528292,3.598863524614619,-0.9630889060842786,3.9880504672583226,18.9,0.5372406581210418
